pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-238 d,3.06,,13.23352214,0.0,Kepler-238,1.083,1.384,5739.0,1798.75,287.8971066,40.6378141,2014.0,Transit,888.0,G
kepler-238 e,,,23.6537012966,,Kepler-238,1.0,1.72535,5630.0,1798.75,287.8971066,40.6378141,2013.0,Transit,,G
kepler-238 f,2.67,,50.4467417,0.0,Kepler-238,1.083,1.384,5739.0,1798.75,287.8971066,40.6378141,2013.0,Transit,568.0,G
kepler-244 b,,,4.31178046,,Kepler-244,0.95,0.831792,5461.0,1036.49,287.242641,42.3014185,2014.0,Transit,,G
kepler-244 c,,,9.76732448,,Kepler-244,0.95,0.831792,5461.0,1036.49,287.242641,42.3014185,2014.0,Transit,,G
kepler-251 b,1.66,,4.790873,0.0,Kepler-251,0.96,1.09,5870.0,924.625,296.5662171,44.1058077,2014.0,Transit,1153.0,G
kepler-251 c,3.59,,16.5141282,0.0,Kepler-251,0.941,1.074,5883.0,924.625,296.5662171,44.1058077,2014.0,Transit,762.0,G
kepler-251 d,4.25,,30.1329303,0.0,Kepler-251,0.941,1.074,5883.0,924.625,296.5662171,44.1058077,2014.0,Transit,624.0,G
kepler-251 e,2.52,,,,Kepler-251,,0.828,5492.0,924.625,296.5662171,44.1058077,2014.0,Transit,,G
kepler-254 b,,,5.826663494,,Kepler-254,0.99,0.914836,5616.0,1389.48,288.1646541,45.8164257,2014.0,Transit,,G
kepler-254 c,2.32,,12.41217869,,Kepler-254,0.849,0.902,5503.0,1389.48,288.1646541,45.8164257,2014.0,Transit,,G
kepler-254 d,2.676,,,,Kepler-254,,0.931,5503.0,1389.48,288.1646541,45.8164257,2014.0,Transit,,G
kepler-255 b,1.55,,5.714606,,Kepler-255,,0.933,5573.0,1052.53,296.0642702,45.9767647,2014.0,Transit,,G
kepler-255 d,1.28,,1.045632,0.0,Kepler-255,0.878,0.8,5463.0,1052.53,296.0642702,45.9767647,2016.0,Transit,1561.0,G
kepler-256 b,1.37,,1.620467836,0.0,Kepler-256,1.075,0.965,5936.0,1026.43,292.58042,46.0973588,2014.0,Transit,1545.0,G
kepler-256 c,1.79,,3.388011854,0.0,Kepler-256,1.075,0.965,5936.0,1026.43,292.58042,46.0973588,2014.0,Transit,1209.0,G
kepler-256 d,2.48,,5.839172,,Kepler-256,,1.301,5551.0,1026.43,292.58042,46.0973588,2014.0,Transit,,G
kepler-256 e,1.8,,10.68167916,0.0,Kepler-256,1.075,0.965,5936.0,1026.43,292.58042,46.0973588,2014.0,Transit,825.0,G
kepler-259 b,2.9,,8.115313,0.0,Kepler-259,1.015,0.91,5931.0,1002.14,288.2119707,46.6150461,2014.0,Transit,888.0,G
kepler-259 c,2.71,,36.9249531,0.0,Kepler-259,0.978,0.887,5926.0,1002.14,288.2119707,46.6150461,2014.0,Transit,530.0,G
kepler-260 b,2.303,,8.1874109,,Kepler-260,1.013,0.917,5541.0,627.365,291.9259658,38.0140525,2014.0,Transit,,G
kepler-262 b,1.49,,13.06076688,0.0,Kepler-262,0.97,0.876,5830.0,613.129,290.7287168,37.2526575,2014.0,Transit,734.0,G
kepler-262 c,,,21.85378912,,Kepler-262,0.95,0.959919,5435.5,613.129,290.7287168,37.2526575,2014.0,Transit,,G
kepler-265 b,,,6.8461878566,,Kepler-265,1.09,0.942897,5963.0,1280.25,290.5104788,41.244743,2014.0,Transit,,G
kepler-265 c,2.321,,,,Kepler-265,,0.973,5871.0,1280.25,290.5104788,41.244743,2014.0,Transit,,G
kepler-265 e,,,67.8321638,,Kepler-265,1.09,0.942897,5963.0,1280.25,290.5104788,41.244743,2014.0,Transit,,G
kepler-266 b,,,6.61833608,,Kepler-266,0.97,1.11215,5510.0,1370.79,294.4843821,44.1669355,2014.0,Transit,,G
kepler-266 c,4.75,,107.7214092,0.0,Kepler-266,0.947,1.294,5529.0,1370.79,294.4843821,44.1669355,2014.0,Transit,421.0,G
kepler-269 b,4.217,,,,Kepler-269,,1.718,5619.0,2257.32,290.2151459,41.775981,2014.0,Transit,,G
kepler-269 c,1.69,,8.127899,,Kepler-269,,0.959,5847.0,2257.32,290.2151459,41.775981,2014.0,Transit,,G
kepler-27 c,7.34,,31.330554,0.0,Kepler-27,0.996,0.919,5399.0,1044.36,292.2367608,41.085871,2011.0,Transit,518.0,G
kepler-271 b,1.32,,10.43547805,0.0,Kepler-271,0.82,0.895,5516.0,404.542,283.0029316,44.284108,2014.0,Transit,778.0,G
kepler-271 c,1.0,,7.410935,,Kepler-271,,0.88,5524.0,404.542,283.0029316,44.284108,2014.0,Transit,,G
kepler-271 d,0.67,,5.24972541,,Kepler-271,0.829,0.849,5470.0,404.542,283.0029316,44.284108,2016.0,Transit,,G
kepler-272 d,,,10.9372594521,,Kepler-272,0.97,1.17661,5528.34,889.608,299.1275257,47.5938319,2014.0,Transit,,G
kepler-273 b,1.7,,2.936526966,,Kepler-273,0.94,0.92,5584.0,713.964,291.3021458,47.6976573,2014.0,Transit,,G
kepler-273 c,,,8.01497676,,Kepler-273,0.95,0.759979,5441.0,713.964,291.3021458,47.6976573,2014.0,Transit,,G
kepler-274 b,1.92,,11.634864,,Kepler-274,1.08,1.1,5954.0,1333.62,292.9227926,38.4772173,2014.0,Transit,,G
kepler-274 c,2.18,,33.1981054,,Kepler-274,1.08,1.1,5954.0,1333.62,292.9227926,38.4772173,2014.0,Transit,,G
kepler-277 c,,,33.00669147,,Kepler-277,1.08,1.83166,5914.0,976.643,286.5831894,39.0772582,2013.0,Transit,,G
kepler-280 b,1.42,,2.139556503,0.0,Kepler-280,0.934,0.856,5741.0,780.361,291.3905325,42.1804735,2014.0,Transit,1314.0,G
kepler-280 c,,,4.80710342,,Kepler-280,0.95,1.04079,5451.96,780.361,291.3905325,42.1804735,2014.0,Transit,,G
kepler-281 b,,,14.64633684,,Kepler-281,0.95,1.32221,5461.0,1745.45,294.1081465,44.7706524,2014.0,Transit,,G
kepler-281 c,,,36.3375548681,,Kepler-281,0.95,1.32221,5461.0,1745.45,294.1081465,44.7706524,2014.0,Transit,,G
kepler-281 d,4.52,,148.2722671,0.0,Kepler-281,0.984,0.884,5717.0,1745.45,294.1081465,44.7706524,2021.0,Transit,321.0,G
kepler-282 c,1.471,,,,Kepler-282,,1.162,5656.0,1337.61,284.6772402,44.7976401,2014.0,Transit,,G
kepler-282 d,2.16,,24.8056775,0.0,Kepler-282,0.793,0.872,5600.0,1337.61,284.6772402,44.7976401,2013.0,Transit,588.0,G
kepler-282 e,3.266,,,,Kepler-282,,1.162,5656.0,1337.61,284.6772402,44.7976401,2013.0,Transit,,G
kepler-284 b,2.54,,12.69906,0.0,Kepler-284,0.923,0.82,5603.0,1031.95,293.1465698,47.7297053,2014.0,Transit,692.0,G
kepler-285 c,1.11,,6.18666218,0.0,Kepler-285,0.895,0.801,5400.0,824.31,291.3908469,48.0655392,2014.0,Transit,847.0,G
kepler-286 b,,,1.7962979403,,Kepler-286,0.99,0.929313,5600.0,1226.85,290.6761874,48.2942362,2014.0,Transit,,G
kepler-286 c,,,3.4680344451,,Kepler-286,0.99,0.929313,5600.0,1226.85,290.6761874,48.2942362,2014.0,Transit,,G
kepler-286 d,1.48,,5.91428767,0.0,Kepler-286,0.996,0.908,5970.0,1226.85,290.6761874,48.2942362,2014.0,Transit,992.0,G
kepler-286 e,1.81,,29.2214959,0.0,Kepler-286,0.8,0.829,5576.0,1226.85,290.6761874,48.2942362,2014.0,Transit,539.0,G
kepler-287 b,2.4,,20.34234237,0.0,Kepler-287,0.947,1.012,5800.0,835.86,290.9274282,48.4434588,2014.0,Transit,680.0,G
kepler-287 c,,,44.851978,,Kepler-287,0.96,0.94821,5486.3,835.86,290.9274282,48.4434588,2014.0,Transit,,G
kepler-288 b,1.64,,6.09750607,0.0,Kepler-288,0.931,1.068,5918.0,1194.15,288.9163997,39.5947523,2014.0,Transit,1068.0,G
kepler-288 c,,,19.30572737,,Kepler-288,1.01,1.10538,5670.0,1194.15,288.9163997,39.5947523,2014.0,Transit,,G
kepler-288 d,,,56.63849917,,Kepler-288,1.01,1.10538,5670.0,1194.15,288.9163997,39.5947523,2014.0,Transit,,G
kepler-289 d,2.68,4.0,66.0634,,Kepler-289,1.08,1.0,5990.0,704.438,297.4653351,42.8828517,2014.0,Transit,,G
kepler-289 e,2.94,,330.071558,0.0,Kepler-289,0.998,1.115,5933.0,704.438,297.4653351,42.8828517,2025.0,Transit,286.0,G
kepler-29 b,,,10.3392924,,Kepler-29,0.93,0.824495,5358.15,832.532,298.348382,47.4913021,2011.0,Transit,,G
kepler-29 c,3.5,,13.28992,0.0,Kepler-29,1.028,0.92,5966.0,832.532,298.348382,47.4913021,2011.0,Transit,759.0,G
kepler-291 c,1.93,,5.70071153,0.0,Kepler-291,1.093,0.986,5993.0,1786.48,287.9163029,42.4372666,2014.0,Transit,1034.0,G
kepler-292 b,1.65,,2.58082149,0.0,Kepler-292,0.921,0.915,5513.0,1056.48,295.7661979,42.4242822,2014.0,Transit,1229.0,G
kepler-292 e,2.86,,11.978822,0.0,Kepler-292,0.921,0.915,5513.0,1056.48,295.7661979,42.4242822,2014.0,Transit,737.0,G
kepler-293 b,,,19.2540693,,Kepler-293,0.94,0.870183,5412.0,974.633,286.3580611,42.4064917,2014.0,Transit,,G
kepler-293 c,3.83,,54.155743,,Kepler-293,,0.957,5804.0,974.633,286.3580611,42.4064917,2014.0,Transit,,G
kepler-294 b,1.77,,3.701212,,Kepler-294,,0.976,5913.0,1357.01,287.3920392,46.0592578,2014.0,Transit,,G
kepler-294 c,,,6.62643441,,Kepler-294,0.95,0.943307,5459.0,1357.01,287.3920392,46.0592578,2014.0,Transit,,G
kepler-295 b,1.53,,12.64481,0.0,Kepler-295,0.885,0.94,5631.0,1699.19,285.3458383,45.3677754,2014.0,Transit,752.0,G
kepler-295 c,,,21.5266551,,Kepler-295,,2.38169,5327.0,1699.19,285.3458383,45.3677754,2014.0,Transit,,G
kepler-297 b,,,38.86848956,,Kepler-297,1.04,0.891882,5783.0,692.14,283.2091605,48.7776156,2014.0,Transit,,G
kepler-297 c,,,74.92847668,,Kepler-297,1.04,0.891882,5783.0,692.14,283.2091605,48.7776156,2014.0,Transit,,G
kepler-299 b,1.25,,2.92721559,,Kepler-299,0.95,0.96,5650.0,1052.24,283.2070156,48.5805222,2014.0,Transit,,G
kepler-299 c,1.98,,6.88595559,0.0,Kepler-299,1.008,0.916,5896.0,1052.24,283.2070156,48.5805222,2014.0,Transit,933.0,G
kepler-299 d,1.598,,,,Kepler-299,,0.999,5678.0,1052.24,283.2070156,48.5805222,2014.0,Transit,,G
kepler-299 e,,,38.2860831998,,Kepler-299,1.0,0.999357,5631.0,1052.24,283.2070156,48.5805222,2014.0,Transit,,G
kepler-30 b,1.91,,29.1598615,0.0,Kepler-30,0.986,0.867,5485.0,914.221,285.2836483,38.9472625,2012.0,Transit,524.0,G
kepler-30 c,12.88,,60.32488611,0.0,Kepler-30,0.986,0.867,5485.0,914.221,285.2836483,38.9472625,2012.0,Transit,411.0,G
kepler-30 d,8.581,,,,Kepler-30,,0.836,5464.0,914.221,285.2836483,38.9472625,2012.0,Transit,,G
kepler-300 b,,,10.44635944,,Kepler-300,1.07,1.42226,5886.0,1098.45,295.2886934,48.5997243,2014.0,Transit,,G
kepler-300 c,2.15,,40.7151103,0.0,Kepler-300,0.97,0.881,5968.0,1098.45,295.2886934,48.5997243,2014.0,Transit,516.0,G
kepler-301 b,1.35,,2.508553,,Kepler-301,,0.9,5815.0,719.166,283.982904,49.2329512,2014.0,Transit,,G
kepler-301 c,1.495,,,,Kepler-301,,0.955,5656.0,719.166,283.982904,49.2329512,2014.0,Transit,,G
kepler-301 d,2.09,,13.75134642,,Kepler-301,1.022,0.94,5656.0,719.166,283.982904,49.2329512,2014.0,Transit,,G
kepler-302 b,2.88,,30.1836854,0.0,Kepler-302,0.966,0.883,5938.0,1402.58,294.3169307,43.6292436,2014.0,Transit,568.0,G
kepler-302 c,,,127.282546313,,Kepler-302,1.03,1.06452,5756.0,1402.58,294.3169307,43.6292436,2014.0,Transit,,G
kepler-307 c,3.21,,13.08424096,0.0,Kepler-307,0.983,1.084,5671.0,575.581,297.7950939,40.4176403,2013.0,Transit,792.0,G
kepler-308 b,2.12,,9.694928,,Kepler-308,,0.941,5895.0,1335.92,295.7852423,40.4395753,2014.0,Transit,,G
kepler-308 c,2.083,,,,Kepler-308,,0.892,5895.0,1335.92,295.7852423,40.4395753,2014.0,Transit,,G
kepler-310 b,1.189,,13.93072278,,Kepler-310,0.854,0.839,5451.0,602.268,288.839278,46.9867472,2014.0,Transit,,G
kepler-310 c,3.38,,56.47542,,Kepler-310,,0.876,5797.0,602.268,288.839278,46.9867472,2014.0,Transit,,G
kepler-310 d,,,92.8751222877,,Kepler-310,0.96,0.839151,5490.0,602.268,288.839278,46.9867472,2014.0,Transit,,G
kepler-311 b,,,9.17617167,,Kepler-311,1.05,1.2198,5841.2,778.654,282.0612731,47.0854984,2014.0,Transit,,G
kepler-311 c,1.46,,19.7383913,0.0,Kepler-311,0.97,1.081,5897.0,778.654,282.0612731,47.0854984,2014.0,Transit,719.0,G
kepler-311 d,2.07299995,,232.0469971,,Kepler-311,0.974,1.156,5903.0,778.654,282.0612731,47.0854984,2023.0,Transit,,G
kepler-313 b,2.682,,14.9702081,,Kepler-313,1.114,1.507,5709.0,,298.2948708,48.7754,2014.0,Transit,,G
kepler-314 c,2.87,,5.96040108,0.0,Kepler-314,1.028,0.909,5497.0,268.881,294.6741507,42.0756037,2014.0,Transit,907.0,G
kepler-315 b,,,96.109323,,Kepler-315,1.04,1.0006,5783.0,1160.63,298.0230967,43.3634761,2014.0,Transit,,G
kepler-315 c,4.387,,,,Kepler-315,,1.049,5683.0,1160.63,298.0230967,43.3634761,2014.0,Transit,,G
kepler-317 b,2.11,,5.52417517,0.0,Kepler-317,0.978,0.936,5497.0,940.584,294.9438822,39.0320499,2014.0,Transit,951.0,G
kepler-317 c,,,8.77514782,,Kepler-317,0.92,0.927723,5317.0,940.584,294.9438822,39.0320499,2014.0,Transit,,G
kepler-318 b,3.893,,4.662719058,,Kepler-318,1.073,0.972,5873.0,489.141,298.4828337,46.7936357,2014.0,Transit,,G
kepler-318 c,2.98,,11.8150013,,Kepler-318,1.02,0.94,5708.0,489.141,298.4828337,46.7936357,2014.0,Transit,,G
kepler-319 b,3.24,,4.362744362,0.0,Kepler-319,1.349,1.784,5903.0,503.436,288.8119782,39.7706431,2014.0,Transit,1447.0,G
kepler-319 c,2.63,,6.941357,,Kepler-319,,0.903,5526.0,503.436,288.8119782,39.7706431,2014.0,Transit,,G
kepler-319 d,2.29,,31.781925,,Kepler-319,,0.903,5526.0,503.436,288.8119782,39.7706431,2014.0,Transit,,G
kepler-321 b,,,4.9153857927,,Kepler-321,1.031,0.994273,5762.08,384.542,294.4536991,44.1457626,2014.0,Transit,,G
kepler-321 c,2.32,,13.093921,,Kepler-321,,1.194,5740.0,384.542,294.4536991,44.1457626,2014.0,Transit,,G
kepler-322 b,,,1.6538917041,,Kepler-322,0.919,0.841918,5330.0,400.48,281.3487514,44.2952525,2014.0,Transit,,G
kepler-322 c,1.59,,4.337224039,0.0,Kepler-322,0.738,0.827,5496.0,400.48,281.3487514,44.2952525,2014.0,Transit,1016.0,G
kepler-324 b,1.11,,4.38536461,0.0,Kepler-324,0.901,0.803,5355.0,501.574,286.4714473,49.6490933,2014.0,Transit,941.0,G
kepler-324 c,3.25,,51.8096695,0.0,Kepler-324,0.901,0.803,5355.0,501.574,286.4714473,49.6490933,2014.0,Transit,413.0,G
kepler-325 b,,,4.54443059,,Kepler-325,0.99,0.796602,5585.15,823.242,289.8354219,49.825607,2014.0,Transit,,G
kepler-325 c,3.18,,12.76220558,0.0,Kepler-325,0.919,0.937,5445.0,823.242,289.8354219,49.825607,2014.0,Transit,721.0,G
kepler-325 d,,,38.7149617,,Kepler-325,0.99,0.796602,5585.15,823.242,289.8354219,49.825607,2014.0,Transit,,G
kepler-33 b,1.85,,5.66815821,0.0,Kepler-33,1.1,1.694,5900.0,1209.16,289.0775348,46.0051696,2011.0,Transit,1336.0,G
kepler-33 c,,,13.1753729952,,Kepler-33,1.07,1.71415,5904.0,1209.16,289.0775348,46.0051696,2011.0,Transit,,G
kepler-33 d,,,21.7757143871,,Kepler-33,1.07,1.71415,5904.0,1209.16,289.0775348,46.0051696,2011.0,Transit,,G
kepler-33 e,3.66,,31.78476785,0.0,Kepler-33,1.1,1.694,5900.0,1209.16,289.0775348,46.0051696,2011.0,Transit,752.0,G
kepler-33 f,4.14,,41.0280637,0.0,Kepler-33,1.1,1.694,5900.0,1209.16,289.0775348,46.0051696,2011.0,Transit,691.0,G
kepler-334 b,,,5.47032469,,Kepler-334,1.07,1.01761,5907.82,426.59,287.1406177,47.1151153,2014.0,Transit,,G
kepler-334 d,1.459,,,,Kepler-334,,1.008,5866.0,426.59,287.1406177,47.1151153,2014.0,Transit,,G
kepler-335 c,3.07,,67.844469,,Kepler-335,,1.854,5877.0,1278.97,296.0642944,45.4285986,2014.0,Transit,,G
kepler-336 b,,,2.0248276571,,Kepler-336,,,5956.94,768.86,290.2376224,41.3313637,2014.0,Transit,,G
kepler-336 c,,,9.59993246,,Kepler-336,,,5956.94,768.86,290.2376224,41.3313637,2014.0,Transit,,G
kepler-337 b,,,3.29279396,,Kepler-337,1.01,1.78665,5694.42,677.975,290.0605123,47.1639533,2014.0,Transit,,G
kepler-337 c,1.76,,9.69315566,0.0,Kepler-337,0.975,1.415,5684.0,677.975,290.0605123,47.1639533,2014.0,Transit,1004.0,G
kepler-338 c,2.48,,24.31168,0.03,Kepler-338,1.06,1.90361,5860.88,552.798,282.9790593,40.7844188,2014.0,Transit,,G
kepler-338 d,2.8,,44.4301361,0.0,Kepler-338,1.142,1.735,5923.0,552.798,282.9790593,40.7844188,2014.0,Transit,680.0,G
kepler-338 e,1.76,,9.34144548,0.0,Kepler-338,1.142,1.735,5923.0,552.798,282.9790593,40.7844188,2014.0,Transit Timing Variations,1143.0,G
kepler-339 b,1.58,,4.977671,0.0,Kepler-339,0.934,0.83,5639.0,616.637,293.351701,48.4445922,2014.0,Transit,956.0,G
kepler-339 c,,,6.98802652,,Kepler-339,0.96,0.769161,5495.56,616.637,293.351701,48.4445922,2014.0,Transit,,G
kepler-339 d,1.07,,,,Kepler-339,,0.775,5446.0,616.637,293.351701,48.4445922,2014.0,Transit,,G
kepler-34 b,8.564,69.92,288.822,0.182,Kepler-34,1.0479,1.1618,5913.0,1800.82,296.4358022,44.6415369,2011.0,Transit,,G
kepler-341 b,1.08,,5.19556758,,Kepler-341,1.0,0.99,5755.0,1047.03,289.8615609,43.4727412,2014.0,Transit,,G
kepler-341 d,2.306,,27.6665971,,Kepler-341,0.976,1.185,5722.0,1047.03,289.8615609,43.4727412,2014.0,Transit,,G
kepler-341 e,2.867,,42.4730575,,Kepler-341,0.976,1.185,5722.0,1047.03,289.8615609,43.4727412,2014.0,Transit,,G
kepler-344 b,2.372,,21.96399084,,Kepler-344,0.931,0.86,5459.0,1002.94,292.4996101,46.3243406,2014.0,Transit,,G
kepler-344 c,2.861,,125.602302,,Kepler-344,0.931,0.86,5459.0,1002.94,292.4996101,46.3243406,2014.0,Transit,,G
kepler-346 b,,,6.511104,,Kepler-346,0.98,0.909664,5543.0,984.105,288.0119248,46.1176003,2014.0,Transit,,G
kepler-349 b,2.002,,5.92973644,,Kepler-349,1.083,0.966,5884.0,940.724,293.6764689,44.6155972,2014.0,Transit,,G
kepler-349 c,2.09,,12.24769,0.0,Kepler-349,1.017,0.91,5934.0,940.724,293.6764689,44.6155972,2014.0,Transit,772.0,G
kepler-35 b,8.16,40.363,131.458,0.042,Kepler-35,0.8877,1.0284,5606.0,1819.17,294.496955,46.6896733,2011.0,Transit,,G
kepler-351 b,,,37.0551884812,,Kepler-351,0.91,0.756405,5313.0,1083.91,286.4527949,42.6577891,2014.0,Transit,,G
kepler-351 c,3.26,,57.2486691,0.0,Kepler-351,0.914,0.841,5646.0,1083.91,286.4527949,42.6577891,2014.0,Transit,430.0,G
kepler-351 d,,,142.540115116,,Kepler-351,0.91,0.756405,5313.0,1083.91,286.4527949,42.6577891,2016.0,Transit,,G
kepler-355 b,1.59,,11.03158,0.0,Kepler-355,1.09,1.03,5929.0,1432.17,285.7994917,42.8117427,2014.0,Transit,841.0,G
kepler-355 c,3.189,,25.7624524,,Kepler-355,0.933,1.173,5769.0,1432.17,285.7994917,42.8117427,2014.0,Transit,,G
kepler-358 b,,,34.0607473283,,Kepler-358,0.96,0.940506,5496.97,1101.1,293.2302333,48.2813901,2014.0,Transit,,G
kepler-358 c,,,83.4887405,,Kepler-358,0.96,0.940506,5496.97,1101.1,293.2302333,48.2813901,2014.0,Transit,,G
kepler-359 c,,,57.6896212,,Kepler-359,1.01,0.923027,5683.0,1443.21,293.2936129,42.1963497,2014.0,Transit,,G
kepler-36 b,1.21,,13.84943,0.0,Kepler-36,1.091,1.61,5973.0,527.956,291.2501859,49.2318073,2012.0,Transit,981.0,G
kepler-36 c,3.679,8.08,16.23855,0.033,Kepler-36,1.071,1.626,5911.0,527.956,291.2501859,49.2318073,2012.0,Transit,928.0,G
kepler-360 b,1.4,,3.289722169,,Kepler-360,0.95,0.92,5631.0,876.044,286.2847077,44.7815817,2014.0,Transit,,G
kepler-360 c,1.9,,7.1864526,,Kepler-360,0.95,0.92,5631.0,876.044,286.2847077,44.7815817,2014.0,Transit,,G
kepler-362 b,1.25,,10.32736351,0.0,Kepler-362,1.016,1.017,5757.0,1090.51,291.771603,47.5299192,2014.0,Transit,838.0,G
kepler-362 c,1.68,,37.8658982,0.0,Kepler-362,0.807,0.726,5776.0,1090.51,291.771603,47.5299192,2014.0,Transit,479.0,G
kepler-363 b,1.0,,3.61461353,,Kepler-363,1.1,1.29,5681.0,762.596,283.1920779,41.3054172,2014.0,Transit,,G
kepler-363 c,1.41,,7.54233911,,Kepler-363,1.1,1.29,5681.0,762.596,283.1920779,41.3054172,2014.0,Transit,,G
kepler-363 d,,,11.9320757324,,Kepler-363,0.97,1.65796,5529.7,762.596,283.1920779,41.3054172,2014.0,Transit,,G
kepler-368 b,3.2,,26.8475962,0.0,Kepler-368,1.136,1.988,5508.0,770.978,291.880018,45.3878419,2014.0,Transit,800.0,G
kepler-368 c,,,72.3826983,,Kepler-368,0.94,2.18669,5395.36,770.978,291.880018,45.3878419,2014.0,Transit,,G
kepler-37 b,0.32,10.0,13.3675,,Kepler-37,0.8,0.77,5417.0,63.9207,284.0592503,44.5183733,2013.0,Transit,,G
kepler-37 c,,,21.30191004,,Kepler-37,0.94,0.79137,5391.0,63.9207,284.0592503,44.5183733,2013.0,Transit,,G
kepler-37 e,,,51.20690303,,Kepler-37,0.94,0.79137,5391.0,63.9207,284.0592503,44.5183733,2014.0,Transit Timing Variations,,G
kepler-370 b,1.35,,4.57948235,0.0,Kepler-370,0.955,0.954,5569.0,1167.94,292.1710683,40.9162381,2014.0,Transit,1040.0,G
kepler-370 c,,,19.02314741,,Kepler-370,1.0,1.05062,5651.01,1167.94,292.1710683,40.9162381,2014.0,Transit,,G
kepler-371 b,1.89,,34.763278,,Kepler-371,,0.992,5666.0,813.192,292.3264835,38.6575441,2014.0,Transit,,G
kepler-371 c,,,67.96821443,,Kepler-371,1.04,1.31417,5794.01,813.192,292.3264835,38.6575441,2014.0,Transit,,G
kepler-373 b,2.166,,,,Kepler-373,,1.362,5602.0,1090.45,289.3879904,50.5970115,2014.0,Transit,,G
kepler-373 c,1.24,,16.725948,,Kepler-373,,0.845,5787.0,1090.45,289.3879904,50.5970115,2014.0,Transit,,G
kepler-374 b,1.04,,1.897834018,0.0,Kepler-374,0.891,0.9,5975.0,1265.61,294.1378921,42.3704075,2014.0,Transit,1471.0,G
kepler-374 d,,,5.0281857988,,Kepler-374,1.01,1.42107,5670.31,1265.61,294.1378921,42.3704075,2014.0,Transit,,G
kepler-375 b,1.58,,12.12582991,0.0,Kepler-375,0.937,0.848,5821.0,1238.81,288.6178715,48.0983639,2014.0,Transit,743.0,G
kepler-375 c,,,19.9865916,,Kepler-375,0.96,0.913476,5499.0,1238.81,288.6178715,48.0983639,2014.0,Transit,,G
kepler-376 b,0.95,,4.92031217,0.0,Kepler-376,0.95,1.073,5906.0,923.067,291.6071451,38.4103192,2014.0,Transit,1143.0,G
kepler-376 c,,,14.17222858,,Kepler-376,1.08,1.42392,5939.36,923.067,291.6071451,38.4103192,2014.0,Transit,,G
kepler-377 b,1.491,,12.5094525,,Kepler-377,1.043,1.172,5924.0,823.804,295.4220717,38.7356737,2014.0,Transit,,G
kepler-377 c,,,27.0142622,,Kepler-377,1.1,1.19923,5974.0,823.804,295.4220717,38.7356737,2014.0,Transit,,G
kepler-38 b,4.3,122.0,105.599,0.032,Kepler-38,0.941,1.752,5623.0,1174.59,286.830312,42.2791434,2012.0,Transit,475.0,G4 V
kepler-382 b,1.3,,5.26212693,,Kepler-382,0.88,0.85,5443.0,935.446,299.1362435,45.8699582,2014.0,Transit,,G
kepler-382 c,,,12.1628195,,Kepler-382,1.0,1.23947,5637.57,935.446,299.1362435,45.8699582,2014.0,Transit,,G
kepler-384 b,1.3,,22.5968256,0.0,Kepler-384,0.889,1.104,5610.0,895.678,286.0261113,44.7828571,2014.0,Transit,670.0,G
kepler-384 c,2.404,,,,Kepler-384,,1.648,5541.0,895.678,286.0261113,44.7828571,2014.0,Transit,,G
kepler-385 c,,,15.16221349,,Kepler-385,1.05,1.157,5829.0,1432.61,294.3385109,50.3365178,2014.0,Transit,,G
kepler-385 d,2.325,,56.414742,,Kepler-385,0.992,1.09,5837.0,1432.61,294.3385109,50.3365178,2020.0,Transit,,G
kepler-387 b,0.98,,6.79164786,,Kepler-387,0.95,1.0,5888.0,801.052,287.7982699,45.6567655,2014.0,Transit,,G
kepler-387 c,,,11.8376933,,Kepler-387,1.05,1.14606,5835.36,801.052,287.7982699,45.6567655,2014.0,Transit,,G
kepler-389 c,1.45,,14.5123099,0.0,Kepler-389,0.823,0.785,5380.0,816.559,291.9600082,44.9000587,2014.0,Transit,636.0,G
kepler-392 b,0.968,,5.34185804,,Kepler-392,0.874,1.141,5951.0,681.428,288.660826,43.3681938,2014.0,Transit,,G
kepler-392 c,1.067,,10.42312041,,Kepler-392,0.874,1.141,5951.0,681.428,288.660826,43.3681938,2014.0,Transit,,G
kepler-396 b,3.11,,42.99255302,,Kepler-396,0.97,0.95,5651.0,223.757,296.1328135,48.9773095,2013.0,Transit,,G
kepler-396 c,,,88.5127,,Kepler-396,0.97,0.95,5651.0,223.757,296.1328135,48.9773095,2013.0,Transit,,G
kepler-397 b,2.07,,22.2508509,0.0,Kepler-397,0.782,0.757,5307.0,,295.8940373,42.3805156,2014.0,Transit,539.0,G
kepler-399 b,1.68,,14.4252635,0.0,Kepler-399,0.902,1.152,5467.0,740.537,299.5017242,40.6707669,2014.0,Transit,773.0,G
kepler-4 b,4.14,,3.213668628,0.0,Kepler-4,1.092,1.533,5781.0,487.916,285.6154492,50.1357712,2009.0,Transit,1507.0,G
kepler-400 b,1.65,,9.024389,,Kepler-400,,1.145,5886.0,845.97,290.9444679,40.4800528,2014.0,Transit,,G
kepler-400 c,,,17.3406287154,,Kepler-400,,,5915.11,845.97,290.9444679,40.4800528,2014.0,Transit,,G
kepler-404 b,1.3,,11.82913,0.0,Kepler-404,0.925,0.82,5612.0,812.524,286.3985796,45.3435241,2014.0,Transit,712.0,G
